No,日期,到达人数,目的地,共乘序号,到达时间（验票时间）,上车时间,,,,
289,2018/4/23,2,,40,1:23,1:45,,,,
290,2018/4/23,1,,41,1:47,2:11,,,,
291,2018/4/23,1,,41,1:52,2:11,,,,
292,2018/4/23,1,,42,1:52,2:12,,,,
293,2018/4/23,1,,43,1:50,2:12,,,,
294,2018/4/23,1,,43,1:57,2:12,,,,
295,2018/4/23,1,,41,2:00,2:11,,,,
296,2018/4/23,1,,42,2:02,2:12,,,,
297,2018/4/23,2,,42,2:02,2:12,,,,
298,2018/4/23,4,,44,2:08,2:20,,,,
299,2018/4/23,1,,43,2:07,2:12,,,,
300,2018/4/23,1,,45,2:16,2:43,,,,
301,2018/4/23,1,,46,2:18,2:37,,,,
302,2018/4/23,1,,47,2:18,2:28,,,,
303,2018/4/23,1,,47,2:20,2:27,,,,
304,2018/4/23,1,,48,2:30,2:50,,,,
305,2018/4/23,2,,49,2:28,2:50,,,,
306,2018/4/23,1,,48,2:37,2:50,,,,
307,2018/4/23,1,,48,2:28,2:50,,,,
308,2018/4/23,1,,48,2:39,2:50,,,,
309,2018/4/23,1,,49,2:42,2:50,,,,
310,2018/4/23,1,,50,2:43,3:06,,,,
311,2018/4/23,1,,51,2:50,3:11,,,,
312,2018/4/23,1,,51,2:55,3:11,,,,
313,2018/4/23,2,,52,2:59,3:06,,,,
314,2018/4/23,1,,52,2:58,3:06,,,,
315,2018/4/23,1,,53,2:56,3:07,,,,
316,2018/4/24,1,易居主题酒店,1,9:43,10:10,,,,
317,2018/4/24,1,一品天下,1,9:48,10:10,四川省成都市金牛区一品天下,104.02073,30.688654,
318,2018/4/24,1,中铁二院职工食堂,1,10:02,10:10,四川省成都市金牛区中铁二院职工食堂,104.059349,30.682298,
319,2018/4/24,4,西姆善居酒店,2,10:23,10:37,,,,
320,2018/4/24,1,,3,10:36,11:03,,,,
321,2018/4/24,1,新里维多利亚公寓,4,10:50,11:18,四川省成都市郫都区新里,103.987671,30.730944,
322,2018/4/24,2,斯维登度假公寓,5,11:44,12:07,四川省成都市武侯区斯维登度假公寓,104.012978,30.647972,
323,2018/4/24,,红树湾,6,12:16,12:39,四川省成都市双流区红树湾,104.08312,30.548252,
324,2018/4/24,,长江公寓,7,13:26,13:43,四川省成都市金牛区长江公寓,104.091659,30.675364,
325,2018/4/24,,世纪城,7,13:21,13:43,四川省成都市武侯区世纪城,104.071362,30.556128,
326,2018/4/24,2,武侯祠,8,13:28,13:43,四川省成都市武侯区武侯,104.048658,30.64542,
327,2018/4/24,4,西姆善居酒店,9,13:24,13:43,,,,
328,2018/4/24,1,,10,14:18,14:42,,,,
329,2018/4/24,1,桔子酒店精选,10,14:23,14:42,四川省成都市锦江区桔子酒店精选,104.086167,30.654578,
330,2018/4/24,1,华润广场-a座,11,16:15,16:37,四川省成都市锦江区华润广场|A座,104.089729,30.61968,
331,2018/4/24,1,巴中宾馆,11,16:14,16:37,四川省成都市青羊区巴中宾馆,104.080383,30.667392,
332,2018/4/24,1,世纪城,12,16:43,17:11,四川省成都市武侯区世纪城,104.071362,30.556128,
333,2018/4/24,2,凯美酒店,13,16:48,17:11,四川省成都市锦江区凯美酒店,104.089868,30.643006,
334,2018/4/24,4,,14,17:34,17:55,,,,
335,2018/4/24,1,,15,17:50,18:14,,,,
336,2018/4/24,1,,15,18:09,18:14,,,,
337,2018/4/24,1,途家斯,15,18:04,18:14,,,,
338,2018/4/24,1,正熙国际,16,18:53,19:16,四川省成都市锦江区正熙国际,104.078628,30.653662,
339,2018/4/24,1,积木公寓,17,20:32,20:50,,,,
340,2018/4/24,2,巴蜀之家,18,12:09,21:15,,,,
341,2018/4/24,1,世代锦江,18,20:49,21:15,四川省成都市锦江区世代锦江,104.062414,30.648257,
342,2018/4/24,1,吾桐里国际青年客栈,19,21:47,22:11,四川省成都市青羊区国际青年客栈,104.045374,30.651983,
343,2018/4/24,1,泰合索菲特大饭店,19,21:59,22:11,四川省成都市锦江区泰合索菲特大饭店,104.068727,30.647337,
344,2018/4/24,1,花园饭店,19,22:00,22:11,四川省成都市锦江区花园饭店,104.095071,30.649753,
345,2018/4/24,1,锦江之星,20,22:31,22:56,四川省成都市锦江区锦江之星,104.090117,30.652435,
346,2018/4/24,1,梦之旅,20,22:41,22:56,四川省成都市锦江区梦之旅,104.10544,30.603416,
347,2018/4/24,1,理工大学,21,22:59,23:23,四川省成都市成华区理工大学,104.147257,30.674912,
348,2018/4/24,1,积木公寓,21,22:58,23:23,,,,
349,2018/4/24,2,威登酒店,22,23:16,23:36,四川省成都市青羊区威登酒店,104.07671,30.660683,
350,2018/4/24,1,天赋实验,23,23:39,0:05,,,,
351,2018/4/24,2,优途逸家,24,23:46,0:11,,,,
352,2018/4/24,1,火车南站,24,23:52,0:11,四川省成都市武侯区火车南站,104.068464,30.605893,
353,2018/4/24,2,全季酒店,25,23:59,0:22,四川省成都市武侯区全季酒店,104.061561,30.578001,
354,2018/4/24,1,锦江之星,24,23:59,0:11,四川省成都市锦江区锦江之星,104.090117,30.652435,
355,2018/4/24,1,两江国际,26,0:11,0:35,四川省成都市武侯区两江国际,104.058157,30.559578,
356,2018/4/24,2,嘉立连锁,27,0:11,0:35,四川省成都市青羊区嘉立连锁,104.060901,30.673857,
357,2018/4/24,1,伊丽特,27,0:20,0:35,四川省成都市金牛区伊丽特酒店,104.085958,30.694096,
358,2018/4/24,2,红树湾,28,0:30,0:35,四川省成都市双流区红树湾,104.08312,30.548252,
359,2018/4/24,1,鼓楼智选,29,0:39,1:04,,,,
360,2018/4/24,1,黄金大酒店,30,0:41,1:04,四川省成都市金牛区红达黄金大酒店,104.027848,30.696718,
361,2018/4/24,2,西西里二期,30,0:43,1:04,四川省成都市金牛区西西里二期,104.019428,30.701591,
362,2018/4/24,1,生活立方,30,0:45,1:04,四川省成都市青羊区生活立方,104.004075,30.666341,
363,2018/4/24,1,富丽花城,31,0:55,1:04,四川省成都市成华区富丽花城,104.112622,30.716206,
364,2018/4/24,1,君怡酒店,32,1:15,1:39,四川省成都市武侯区君怡酒店,104.014555,30.638154,
365,2018/4/24,1,锦江之星,32,1:14,1:39,四川省成都市锦江区锦江之星,104.090117,30.652435,
366,2018/4/24,1,锦城苑,32,1:29,1:39,四川省成都市青白江区锦城苑,104.270711,30.873465,
367,2018/4/24,1,万福桥,33,1:29,1:54,四川省成都市金牛区万福桥,104.071822,30.678334,
368,2018/4/24,1,菜鸟驿站,34,1:37,2:04,四川省成都市龙泉驿区菜鸟驿站,104.19485,30.569227,
369,2018/4/24,1,皇城西御,35,1:39,1:54,四川省成都市青羊区皇城西御,104.062126,30.656773,
370,2018/4/24,1,金楠天街,36,1:35,2:02,四川省成都市武侯区金楠天街,103.996524,30.648874,
371,2018/4/24,1,全季酒店,35,1:42,1:54,四川省成都市武侯区全季酒店,104.061561,30.578001,
372,2018/4/24,1,保利心语,37,1:44,2:07,四川省成都市武侯区保利心语,104.04287,30.543508,
373,2018/4/24,1,琅玥精品,37,1:41,2:07,,,,
374,2018/4/24,1,茶店子,36,1:50,2:02,四川省成都市金牛区茶店子,104.027434,30.697177,
375,2018/4/24,1,长青北街,38,1:59,2:21,四川省成都市金牛区长青北街,104.042529,30.712751,
376,2018/4/24,2,记忆旅行,39,1:54,2:19,,,,
377,2018/4/24,1,春熙亚朵,39,2:01,2:19,,,,
378,2018/4/24,2,宽窄巷子,40,2:14,2:35,四川省成都市青羊区宽窄巷子,104.053617,30.663833,
379,2018/4/24,1,两江国际,40,2:10,2:35,四川省成都市武侯区两江国际,104.058157,30.559578,
380,2018/4/24,2,七天优品,41,2:20,2:45,四川省成都市青羊区七天优品,104.062649,30.654618,
381,2018/4/24,1,凯丽滨江,41,2:30,2:45,四川省成都市简阳市凯丽滨江,104.536277,30.401817,
382,2018/4/24,1,金鹏街,,2:33,,四川省成都市青羊区金鹏街,104.000628,30.678732,
383,2018/4/24,1,蒙太奇,41,2:38,2:45,四川省成都市武侯区蒙太奇,104.057861,30.625191,
384,2018/4/24,1,艾克斯,,2:43,,,,,
385,2018/4/24,1,丽水澜庭,,2:47,,四川省成都市成华区丽水澜庭,104.091868,30.70806,
386,2018/4/24,1,华润二十四,,2:51,,四川省成都市成华区华润,104.11893,30.645014,
387,2018/4/24,1,华润置地,,2:52,,四川省成都市锦江区华润置地,104.095071,30.610937,
388,2018/4/24,1,红庙子街,,2:54,,四川省成都市青羊区红庙子街,104.074024,30.667782,
389,2018/4/25,1,青羊区国税局,1,9:54,10:04,四川省成都市青羊区青羊区国税局,104.05998,30.674041,
390,2018/4/25,2,公安局高新分局,2,9:57,10:26,,,,
391,2018/4/25,1,公安局高新分局,3,10:21,10:41,,,,
392,2018/4/25,1,新国际会展中心,4,10:48,11:10,四川省成都市武侯区新国际会展中心,104.077658,30.553558,
393,2018/4/25,2,世外桃源酒店,5,11:13,11:37,四川省成都市武侯区世外桃源酒店,104.077653,30.629472,
394,2018/4/25,1,峰汇中心2号楼,6,11:27,11:52,四川省成都市武侯区峰汇中心|2号楼,104.062316,30.54747,
395,2018/4/25,1,华西妇产儿童医院,7,11:51,12:12,四川省成都市武侯区华西妇产儿童医院,104.065597,30.639462,
396,2018/4/25,1,万年路251号,8,13:21,13:45,四川省成都市成华区万年路|251号,104.121241,30.65602,
397,2018/4/25,1,熊猫贝贝公寓,9,13:48,14:34,,,,
398,2018/4/25,2,锦里,9,13:48,14:34,,,,
399,2018/4/25,1,世外桃源酒店,10,14:52,15:15,四川省成都市武侯区世外桃源酒店,104.077653,30.629472,
400,2018/4/25,1,一木依居酒店,11,15:15,15:39,,,,
401,2018/4/25,1,百花世家酒店,12,17:16,17:40,四川省成都市青羊区百花世家酒店,104.044916,30.658804,
402,2018/4/25,2,锦江之星,13,17:36,18:00,四川省成都市锦江区锦江之星,104.090117,30.652435,
403,2018/4/25,1,草堂印象酒店,14,18:05,18:28,四川省成都市青羊区草堂,104.028041,30.663452,
404,2018/4/25,1,天誉,15,19:05,19:20,,,,
405,2018/4/25,1,王府花园,16,20:23,20:47,四川省成都市武侯区王府花园,104.052552,30.631263,
406,2018/4/25,1,第六人民医院,16,20:36,20:47,四川省成都市成华区第六人民医院,104.147301,30.639219,
407,2018/4/25,1,明宇豪雅,17,20:41,20:56,四川省成都市锦江区明宇豪雅,104.091404,30.646709,
408,2018/4/25,1,雅颂居,17,20:42,20:56,四川省成都市武侯区雅颂居,104.044596,30.552608,
409,2018/4/25,4,爱客来精品度假公寓,18,20:48,20:58,四川省成都市锦江区爱客来精品度假公寓,104.086196,30.661223,
410,2018/4/25,1,成都银行,19,20:49,21:18,四川省成都市青羊区成都银行,104.061381,30.656596,
411,2018/4/25,1,天誉南庭,20,20:59,21:19,四川省成都市锦江区天誉南庭,104.109236,30.632991,
412,2018/4/25,1,卡尔顿酒店,21,21:02,21:19,四川省成都市青羊区卡尔顿酒店,104.06996,30.66383,
413,2018/4/25,1,大鼎戴斯酒店,20,21:04,21:19,四川省成都市武侯区大鼎戴斯酒店,104.06855,30.60084,
414,2018/4/25,1,九龙怡家酒店,21,21:08,21:19,四川省成都市崇州市九龙,103.710367,30.722555,
415,2018/4/25,1,建设路,22,21:15,21:40,四川省成都市成华区建设路,104.103315,30.669066,
416,2018/4/25,1,,23,22:25,22:50,,,,
417,2018/4/25,1,记忆空间服务馆,23,22:38,22:50,,,,
418,2018/4/25,2,星宇蜀居主题酒店,23,22:39,22:50,,,,
419,2018/4/25,1,成华区万年场,24,22:50,23:08,四川省成都市成华区万年场,104.115565,30.655615,
420,2018/4/25,2,派酒店,25,23:24,23:39,四川省成都市都江堰市派酒店,103.641034,30.981856,
421,2018/4/25,1,维也纳国际酒店,26,23:43,0:09,四川省成都市双流区维也纳国际酒店,104.077917,30.547387,
422,2018/4/25,1,上东酒店,27,23:44,0:09,四川省成都市成华区上东酒店,104.110579,30.714613,
423,2018/4/25,1,盛世草堂,28,23:46,0:10,四川省成都市青羊区盛世草堂,104.022953,30.66652,
424,2018/4/25,1,青羊物业大厦,27,23:46,0:09,四川省成都市青羊区青羊物业大厦,104.060372,30.659942,
425,2018/4/25,2,汉庭酒店,28,23:55,0:10,四川省成都市崇州市汉庭酒店,103.696142,30.63542,
426,2018/4/25,2,西姆翰墨酒店,27,0:01,0:09,四川省成都市锦江区西姆翰墨酒店,104.08628,30.661018,
427,2018/4/25,1,品香四季酒店,29,0:21,0:42,四川省成都市武侯区品香四季酒店,104.068297,30.552391,
428,2018/4/25,1,四川省气象局,30,0:22,0:46,四川省成都市青羊区四川省气象局,104.018506,30.662113,
429,2018/4/25,1,绿地之窗,29,0:29,0:42,四川省成都市武侯区绿地之窗,104.059826,30.55217,
430,2018/4/25,1,龙湖三千城,31,0:40,1:04,四川省成都市成华区龙湖三千城,104.1115,30.674648,
431,2018/4/25,1,华兴新居,31,0:44,1:04,四川省成都市锦江区华兴新居,104.119508,30.602951,
432,2018/4/25,1,四川大学,32,1:04,1:19,四川省成都市武侯区四川大学,104.085486,30.629794,
433,2018/4/25,2,轩雅映月,32,1:04,1:13,四川省成都市锦江区轩雅映月,104.07553,30.652681,
434,2018/4/25,1,楚天君临,33,1:05,1:26,,,,
435,2018/4/25,1,站西桥,33,1:06,1:26,四川省成都市金牛区站西桥,104.064965,30.70001,
436,2018/4/25,1,华润二十四城,34,1:11,1:24,四川省成都市成华区华润二十四城,104.118859,30.649359,
437,2018/4/25,1,凡花三舍青年公寓,34,1:12,1:24,,,,
438,2018/4/25,1,东站,34,1:13,1:24,四川省成都市武侯区东站,104.005989,30.651649,
439,2018/4/25,1,第一人民医院,35,1:16,1:31,四川省成都市武侯区成都市第一人民医院,104.052202,30.589949,
440,2018/4/25,1,时光青年旅舍,35,1:23,1:31,四川省成都市成华区时光青年旅舍,104.104354,30.680378,
441,2018/4/25,1,嘉好弗斯达,36,1:32,1:46,四川省成都市青羊区嘉好弗斯达酒店,104.068682,30.670769,
442,2018/4/25,1,丽景华庭,37,1:34,2:00,四川省成都市武侯区丽景华庭,104.015689,30.651247,
443,2018/4/25,1,尚客优连锁酒店,38,1:36,1:46,四川省成都市武侯区尚客优连锁酒店,104.061648,30.645693,
444,2018/4/25,2,阿悦酒店公寓,38,1:37,1:46,,,,
445,2018/4/25,1,吉祥街小区,39,1:40,2:01,四川省成都市青羊区吉祥街小区,104.054251,30.668971,
446,2018/4/25,2,银石国际,39,1:41,2:01,,,,
447,2018/4/25,1,皇家别墅,37,1:41,2:00,四川省成都市武侯区皇家别墅,104.001691,30.659655,
448,2018/4/25,1,鑫万里客商务旅店,37,1:50,2:00,四川省成都市青羊区鑫万里客商务旅店,104.01755,30.673999,
449,2018/4/25,2,品乐酒店,40,1:53,2:14,四川省成都市锦江区品乐酒店,104.070485,30.65989,
450,2018/4/25,2,沃尔玛,40,2:04,2:14,四川省成都市成华区沃尔玛,104.11263,30.668674,
451,2018/4/25,4,龙腾中路,41,1:58,2:05,四川省成都市武侯区龙腾中路,104.014506,30.652014,
452,2018/4/25,2,锦江之星,42,2:00,2:25,四川省成都市锦江区锦江之星,104.090117,30.652435,
453,2018/4/25,1,锦江之星,42,2:00,2:25,四川省成都市锦江区锦江之星,104.090117,30.652435,
454,2018/4/25,1,东站,43,2:01,2:26,四川省成都市武侯区东站,104.005989,30.651649,
455,2018/4/25,1,海上海-北苑,44,2:27,2:49,四川省成都市成华区海上海北苑,104.16057,30.62777,
456,2018/4/25,1,天府一街,45,2:42,3:03,四川省成都市双流区天府一街,104.031608,30.563611,
457,2018/4/25,1,成华奥园广场,46,2:41,3:03,四川省成都市成华区奥园广场,104.131182,30.655364,
458,2018/4/25,1,凯丽香江,46,2:40,3:03,四川省成都市锦江区凯丽香江,104.083956,30.598667,
459,2018/4/25,2,外运小区,46,2:45,3:03,四川省成都市双流区外运小区,104.004029,30.575039,
460,2018/4/25,4,清居酒店,47,2:50,3:03,,,,
461,2018/4/25,1,兴元华盛,48,3:13,,四川省成都市成华区兴元华盛,104.093692,30.708891,
462,2018/4/26,1,三环路,1,8:55,9:20,四川省成都市武侯区三环路,103.980025,30.65295,
463,2018/4/26,2,八宝大酒店,2,9:12,9:21,四川省成都市青羊区八宝大酒店,104.061489,30.670611,
464,2018/4/26,1,雅尚公寓,3,9:44,10:10,,,,
465,2018/4/26,1,蓉城,3,9:50,10:10,,,,
466,2018/4/26,1,7天酒店,3,9:49,10:10,四川省成都市新都区7天酒店,104.05514,30.754647,
467,2018/4/26,2,梦之旅,4,10:02,10:22,四川省成都市锦江区梦之旅,104.10544,30.603416,
468,2018/4/26,1,99旅馆,5,11:05,11:18,四川省成都市武侯区99旅馆,104.084398,30.635401,
469,2018/4/26,1,全季酒店,5,10:54,11:18,四川省成都市武侯区全季酒店,104.061561,30.578001,
470,2018/4/26,1,金域名人国际酒店,6,14:24,14:47,四川省成都市武侯区金域名人国际酒店,104.058042,30.608416,
471,2018/4/26,1,人民中路,7,14:47,15:13,四川省成都市青羊区人民中路,104.071919,30.677937,
472,2018/4/26,2,武侯祠,7,14:59,15:13,四川省成都市武侯区武侯,104.048658,30.64542,
473,2018/4/26,2,,8,14:56,15:27,,,,
474,2018/4/26,1,成都东站,9,10:03,16:19,四川省成都市成华区成都东站,104.141625,30.62886,
475,2018/4/26,1,人民医院,9,15:56,16:19,四川省成都市新都区人民医院,104.178927,30.792112,
476,2018/4/26,4,图腾铂雅酒店,10,16:21,16:29,四川省成都市武侯区图腾铂雅酒店,104.081084,30.607655,
477,2018/4/26,2,如家快捷,11,16:48,16:59,四川省成都市青羊区如家快捷,104.068134,30.673802,
478,2018/4/26,2,传家合院,11,16:36,16:59,四川省成都市武侯区传家合院,104.057693,30.645694,
479,2018/4/26,4,西郊酒店,12,16:49,17:00,四川省成都市崇州市西郊,103.664873,30.629049,
480,2018/4/26,4,美丽云天,13,16:51,17:04,四川省成都市青羊区美丽云天,104.021126,30.665652,
481,2018/4/26,4,西郊酒店,14,16:49,17:15,四川省成都市崇州市西郊,103.664873,30.629049,
482,2018/4/26,4,西郊酒店,15,16:49,17:15,四川省成都市崇州市西郊,103.664873,30.629049,
483,2018/4/26,2,美丽豪,16,17:22,17:44,,,,
484,2018/4/26,2,龙湖北城,16,17:41,17:44,四川省成都市金牛区龙湖北城,104.068536,30.711184,
485,2018/4/26,1,慕森主题,17,17:42,17:58,,,,
486,2018/4/26,2,精品酒店,17,17:45,17:58,四川省成都市武侯区精品酒店,104.061,30.549021,
487,2018/4/26,1,藏茶素食火锅,18,19:00,19:21,,,,
488,2018/4/26,2,成都明德坊酒店,19,19:57,20:23,四川省成都市青羊区明德坊酒店,104.05159,30.664057,
489,2018/4/26,2,行者居别墅,20,20:22,20:47,四川省成都市武侯区行者居别墅,104.003648,30.65338,
490,2018/4/26,1,富丽东方-和美东路,21,20:24,20:47,四川省成都市成华区富丽东方,104.154977,30.630737,
491,2018/4/26,4,七天酒店,22,21:25,21:35,四川省成都市金牛区七天酒店,104.066027,30.690442,
492,2018/4/26,1,宽窄精品主题,23,21:23,21:35,,,,
493,2018/4/26,1,如家快捷酒店,23,21:21,21:35,四川省成都市武侯区如家快捷酒店,104.015872,30.637465,
494,2018/4/26,2,玉皇观街1号院,24,21:35,21:57,四川省成都市锦江区玉皇观街1号院,104.088966,30.665424,
495,2018/4/26,1,m家社区酒店,25,22:08,22:30,四川省成都市锦江区m家社区酒店,104.069297,30.65361,
496,2018/4/26,1,瑞泰锦城,26,22:15,22:39,四川省成都市武侯区瑞泰锦城,103.998507,30.648252,
497,2018/4/26,1,中海翠屏湾,26,22:27,22:39,四川省成都市武侯区中海翠屏湾,104.051936,30.599671,
498,2018/4/26,1,保利中心C座,27,22:29,22:54,四川省成都市武侯区保利中心|C座,104.071625,30.625062,
499,2018/4/26,1,白果林,27,22:33,22:54,四川省成都市金牛区白果林,104.036285,30.672558,
500,2018/4/26,4,城市理想A座,28,22:35,22:42,四川省成都市锦江区城市理想|A座,104.067498,30.654819,
501,2018/4/26,1,布丁酒店,27,22:38,22:54,四川省成都市金牛区布丁酒店,104.08338,30.694975,
502,2018/4/26,1,心族宾馆,29,22:49,23:10,四川省成都市武侯区心族宾馆,104.066262,30.623069,
503,2018/4/26,1,群康路51号,30,22:58,23:20,四川省成都市青羊区群康路|51号,104.018174,30.667152,
504,2018/4/26,1,锦江之星,30,22:59,23:20,四川省成都市锦江区锦江之星,104.090117,30.652435,
505,2018/4/26,1,祥域,30,23:09,23:20,,,,
506,2018/4/26,1,78号观邸,31,23:36,23:54,四川省成都市青羊区78号观邸,104.047692,30.655676,
507,2018/4/26,1,红星国际,31,23:36,23:54,四川省成都市锦江区红星国际,104.086029,30.661398,
508,2018/4/26,1,成华区桃蹊路,31,23:48,23:54,四川省成都市成华区桃蹊路,104.110349,30.683067,
509,2018/4/26,1,沙河 路苑,31,23:50,23:54,四川省成都市成华区沙河路,104.088479,30.699515,
510,2018/4/26,1,蓝光富丽东方,32,23:50,0:15,四川省成都市成华区蓝光富丽东方,104.154977,30.630737,
511,2018/4/26,1,燃灯寺北街,33,23:54,0:16,四川省成都市武侯区燃灯寺北街,104.035294,30.645867,
512,2018/4/26,1,富力广场,33,23:55,0:16,四川省成都市青羊区富力广场,104.069658,30.665135,
513,2018/4/26,2,如家精品酒店,33,0:11,0:16,四川省成都市武侯区如家精品酒店,104.074994,30.642407,
514,2018/4/26,1,追梦青年旅舍,34,0:13,0:23,四川省成都市成华区追梦青年旅舍,104.089896,30.654933,
515,2018/4/26,2,现代城,34,0:13,0:23,四川省成都市青羊区现代城,104.048827,30.652994,
516,2018/4/26,1,上东1号-三期,34,0:13,0:23,四川省成都市成华区上东1号,104.106853,30.71699,
517,2018/4/26,2,龙湖北城天街,35,0:15,0:35,四川省成都市金牛区龙湖北城天街,104.068536,30.711184,
518,2018/4/26,2,春熙路,36,0:27,0:41,四川省成都市锦江区春熙路,104.078304,30.657437,
519,2018/4/26,2,流星花园,36,0:27,0:41,四川省成都市锦江区流星花园,104.085582,30.651219,
520,2018/4/26,1,东站,37,0:41,1:05,四川省成都市武侯区东站,104.005989,30.651649,
521,2018/4/26,1,金控时代广场,38,0:44,1:05,四川省成都市武侯区金控时代广场,104.061854,30.5536,
522,2018/4/26,1,如家精选酒店,39,0:17,0:35,四川省成都市武侯区如家精选酒店,104.074994,30.642407,
523,2018/4/26,1,如家精选酒店,39,0:17,0:35,四川省成都市武侯区如家精选酒店,104.074994,30.642407,
524,2018/4/26,1,康河郦景川,40,0:52,1:18,四川省成都市武侯区康河郦景,104.02455,30.65046,
525,2018/4/26,1,七天酒店,41,0:58,1:05,四川省成都市金牛区七天酒店,104.066027,30.690442,
526,2018/4/26,1,如家快捷酒店,40,1:09,1:18,四川省成都市武侯区如家快捷酒店,104.015872,30.637465,
527,2018/4/26,1,天合凯旅城,40,1:10,1:18,,,,
528,2018/4/26,2,人民北路,42,1:01,1:25,四川省成都市金牛区人民北路,104.079053,30.678868,
529,2018/4/26,2,新城市广场,43,1:14,1:37,四川省成都市青羊区新城市广场,104.057651,30.67383,
530,2018/4/26,1,如家精选酒店,43,1:20,1:37,四川省成都市武侯区如家精选酒店,104.074994,30.642407,
531,2018/4/26,2,吾桐里国际青年客栈,44,1:22,1:43,四川省成都市青羊区国际青年客栈,104.045374,30.651983,
532,2018/4/26,1,凯丽香江生活广场,45,1:29,1:53,四川省成都市锦江区凯丽香江生活广场,104.082751,30.599012,
533,2018/4/26,1,如家精选酒店,46,1:36,1:54,四川省成都市武侯区如家精选酒店,104.074994,30.642407,
534,2018/4/26,1,蓉城四季酒店,46,1:34,1:54,四川省成都市青羊区蓉城四季酒店,104.002837,30.669541,
535,2018/4/26,2,蓝光 郁金香花园,46,1:41,1:54,四川省成都市锦江区郁金香广场,104.079973,30.651014,
536,2018/4/26,2,轩雅映月,47,1:42,1:53,四川省成都市锦江区轩雅映月,104.07553,30.652681,
537,2018/4/26,1,京都大厦,48,1:50,2:09,四川省成都市锦江区京都大厦,104.078171,30.654518,
538,2018/4/26,1,金林大城小室,48,1:59,2:09,四川省成都市青羊区金林大城小室,104.015726,30.671891,
539,2018/4/26,1,尚尊健身俱乐部,49,1:58,2:21,四川省成都市双流区尚尊健身俱乐部,104.085321,30.548303,
540,2018/4/26,1,火车北站,48,1:57,2:09,四川省成都市金牛区火车北站,104.073403,30.696772,
541,2018/4/26,1,慷懒客栈,48,1:58,2:09,,,,
542,2018/4/26,1,武侯区新乐路,50,2:02,2:21,四川省成都市武侯区新乐路,104.041087,30.605414,
543,2018/4/26,2,老宋国际青年旅舍,50,2:08,2:21,四川省成都市金牛区老宋国际青年旅舍,104.087492,30.680633,
544,2018/4/26,1,七天连锁酒店,50,2:08,2:21,四川省成都市成华区七天连锁酒店,104.096381,30.703774,
545,2018/4/26,4,浪漫满屋,51,2:15,2:21,四川省成都市龙泉驿区浪漫满屋,104.26546,30.553385,
546,2018/4/26,1,瑞安城中汇,52,2:10,2:33,四川省成都市金牛区城中汇,104.091843,30.693119,
547,2018/4/26,1,都豪网络酒店,52,2:18,2:33,四川省成都市成华区都豪网络酒店,104.075662,30.700486,
548,2018/4/26,1,嘉立连锁酒店,52,2:11,2:33,四川省成都市锦江区嘉立连锁酒店,104.086903,30.661361,
549,2018/4/26,1,天府丽都商务酒店,52,2:24,2:33,四川省成都市温江区天府丽都商务酒店,103.856172,30.697598,
550,2018/4/26,1,瑞峰公寓,53,2:16,2:35,,,,
551,2018/4/26,1,金林大城小室,54,2:25,,四川省成都市青羊区金林大城小室,104.015726,30.671891,
