No,日期,到达人数,目的地,共乘序号,到达时间（验票时间）,上车时间,lng,lat,latlng,聚类分组
255,2018/4/23,1,春熙路,21,22:01,22:14,104.078304,30.657437,"104.078304,30.657437",2
256,2018/4/23,1,锦江之星酒店(成都白果林地铁站店),21,22:05,22:14,104.032356,30.675341,"104.032356,30.675341",2
257,2018/4/23,1,成都雅住158连锁酒店锦华店,22,22:09,22:39,104.098769,30.605727,"104.098769,30.605727",1
258,2018/4/23,2,财富又一城,23,22:33,22:59,104.095189,30.67867,"104.095189,30.67867",2
259,2018/4/23,1,千居朝阳,23,22:41,22:59,104.123289,30.648229,"104.123289,30.648229",2
260,2018/4/23,1,碧云天,24,22:49,23:17,104.0312,30.63993,"104.0312,30.63993",2
261,2018/4/23,1,维也纳酒店(成都春熙路李家沱地铁站店),25,22:54,23:19,104.077758,30.65552,"104.077758,30.65552",2
262,2018/4/23,1,中国邮政储蓄银行(天福街支行),25,22:12,23:19,104.085852,30.650343,"104.085852,30.650343",2
263,2018/4/23,1,抚琴西南路,26,23:20,23:43,104.03873,30.676243,"104.03873,30.676243",2
264,2018/4/23,1,致瑞雅苑B区,27,23:35,23:59,104.106301,30.609827,"104.106301,30.609827",1
265,2018/4/23,2,天遇酒店,28,23:42,0:09,104.067231,30.673184,"104.067231,30.673184",2
266,2018/4/23,2,宽窄巷子,28,23:43,0:09,104.053617,30.663833,"104.053617,30.663833",2
267,2018/4/23,1,四川省林业干部学校,27,23:50,23:59,104.118256,30.630806,"104.118256,30.630806",2
268,2018/4/23,1,品香四季酒店,29,0:21,,104.068297,30.552391,"104.068297,30.552391",1
269,2018/4/23,1,品香四季酒店,29,0:21,,104.068297,30.552391,"104.068297,30.552391",1
270,2018/4/23,1,成都有客rex电影主题精品酒店,30,0:17,0:29,104.077107,30.657086,"104.077107,30.657086",2
271,2018/4/23,4,紫荆名苑,31,0:16,0:28,104.050372,30.615803,"104.050372,30.615803",1
272,2018/4/23,1,如家快捷酒店(成都玉沙路店),31,0:15,0:28,104.08391,30.665199,"104.08391,30.665199",2
273,2018/4/23,1,成都加悦精品酒店公寓,31,0:11,0:28,104.0675,30.6548,"104.0675,30.6548",2
274,2018/4/23,2,成都帝盛君豪酒店,32,0:25,0:38,104.067521,30.667568,"104.067521,30.667568",2
275,2018/4/23,4,春熙里酒店(联升巷),33,0:17,0:29,104.078171,30.654518,"104.078171,30.654518",2
276,2018/4/23,2,成都记忆旅行度假短租公寓(春熙店),33,0:20,0:29,104.086342,30.66153,"104.086342,30.66153",2
277,2018/4/23,2,春熙路,34,0:33,0:39,104.078304,30.657437,"104.078304,30.657437",2
278,2018/4/23,1,春熙路,34,0:33,0:39,104.078304,30.657437,"104.078304,30.657437",2
279,2018/4/23,1,成都维尼酒店式公寓,34,0:27,0:39,104.068825,30.672511,"104.068825,30.672511",2
280,2018/4/23,2,速8酒店(成都茶店子店),35,0:36,0:54,104.028173,30.698518,"104.028173,30.698518",2
281,2018/4/23,1,新世纪广场,35,0:41,0:53,104.070042,30.667657,"104.070042,30.667657",2
282,2018/4/23,2,建发天府鹭洲,36,0:36,0:58,104.038396,30.552402,"104.038396,30.552402",1
283,2018/4/23,1,鼎云顺城,37,0:46,1:06,104.071238,30.669794,"104.071238,30.669794",2
284,2018/4/23,1,成都瑞思特酒店,37,0:56,1:06,104.081283,30.660197,"104.081283,30.660197",2
285,2018/4/23,2,成都瑞思特酒店,37,0:56,1:06,104.081283,30.660197,"104.081283,30.660197",2
286,2018/4/23,1,成都仁和春天酒店(二环路店),38,1:04,1:14,104.019956,30.662995,"104.019956,30.662995",2
287,2018/4/23,4,成都行者居别墅客栈——格桑店,39,1:14,1:38,104.00209,30.65291,"104.00209,30.65291",2
288,2018/4/23,1,星城银座,40,1:23,1:45,104.07657,30.649417,"104.07657,30.649417",2
289,2018/4/23,2,四川师范大学,41,1:47,2:11,104.122659,30.611335,"104.122659,30.611335",1
290,2018/4/23,1,如家快捷酒店(成都双桥子经华北路店),41,1:52,2:11,104.107192,30.646828,"104.107192,30.646828",2
291,2018/4/23,1,维也纳酒店(成都春熙路天府广场地铁站店),42,1:52,2:12,104.065751,30.657453,"104.065751,30.657453",2
292,2018/4/23,1,武侯区盛世路,43,1:50,2:12,104.01861,30.632843,"104.01861,30.632843",2
293,2018/4/23,1,龙湖金楠天街,43,1:57,2:12,103.996524,30.648874,"103.996524,30.648874",2
294,2018/4/23,1,成都乐居青年公寓,41,2:00,2:11,104.14403,30.62945,"104.14403,30.62945",2
295,2018/4/23,1,武侯祠亚朵酒店,42,2:02,2:12,104.05589,30.65069,"104.05589,30.65069",2
296,2018/4/23,1,有客REX电影主题,42,2:02,2:12,104.077286,30.656946,"104.077286,30.656946",2
297,2018/4/23,2,橙话馨语复式,44,2:08,2:20,104.085564,30.651194,"104.085564,30.651194",2
298,2018/4/23,4,群宁街,43,2:07,2:12,104.02062,30.665348,"104.02062,30.665348",2
299,2018/4/23,1,全季酒店(成都太古里滨江路店),45,2:16,2:43,104.079441,30.657369,"104.079441,30.657369",2
300,2018/4/23,1,新品汉庭酒店成都新会展中心店,46,2:18,2:37,104.0446,30.546833,"104.0446,30.546833",1
301,2018/4/23,1,海友酒店(成都玉沙路店),47,2:18,2:28,104.08391,30.665199,"104.08391,30.665199",2
302,2018/4/23,1,猛追湾,47,2:20,2:27,104.096916,30.662899,"104.096916,30.662899",2
303,2018/4/23,1,东大街下东大街段,48,2:30,2:50,104.081219,30.650957,"104.081219,30.650957",2
304,2018/4/23,1,东站,49,2:28,2:50,104.14078,30.62881,"104.14078,30.62881",2
305,2018/4/23,2,成都漫果酒店公寓,48,2:37,2:50,104.06742,30.654855,"104.06742,30.654855",2
306,2018/4/23,1,乐浮国际青年旅社,48,2:28,2:50,104.079506,30.668671,"104.079506,30.668671",2
307,2018/4/23,1,安逸酒店(成都宽窄巷子西店),48,2:39,2:50,104.041667,30.676028,"104.041667,30.676028",2
308,2018/4/23,1,御府花都A区,49,2:42,2:50,104.070411,30.59552,"104.070411,30.59552",1
309,2018/4/23,1,元景路99号,50,2:43,3:06,104.051549,30.530383,"104.051549,30.530383",1
310,2018/4/23,1,如家精选酒店(成都春熙路盐市口店),51,2:50,3:11,104.074994,30.642407,"104.074994,30.642407",2
311,2018/4/23,1,成都帽魅·臻选精品主题服务公寓,51,2:55,3:11,104.07129,30.66933,"104.07129,30.66933",2
312,2018/4/23,1,浆洗街4号,52,2:59,3:06,104.058415,30.644657,"104.058415,30.644657",2
313,2018/4/23,2,四川电力职业培训中心,52,2:58,3:06,104.03057,30.668006,"104.03057,30.668006",2
314,2018/4/23,1,博爱医院,53,2:56,3:07,104.087717,30.6534,"104.087717,30.6534",2
315,2018/4/24,1,星宇·蜀居主题酒店(成都春熙路太古里店),1,9:43,10:10,104.078304,30.657437,"104.078304,30.657437",2
316,2018/4/24,1,一品天下,1,9:48,10:10,104.02073,30.688654,"104.02073,30.688654",2
317,2018/4/24,1,中铁二院职工食堂,1,10:02,10:10,104.059349,30.682298,"104.059349,30.682298",2
318,2018/4/24,1,西姆善居酒店,2,10:23,10:37,104.06148,30.65461,"104.06148,30.65461",2
319,2018/4/24,4,雅颂居-2期,3,10:36,11:03,104.044915,30.552357,"104.044915,30.552357",1
320,2018/4/24,1,新里维多利亚公寓,4,10:50,11:18,104.04147,30.61378,"104.04147,30.61378",1
321,2018/4/24,1,成都斯维登度假公寓(力迅领筑商务区),5,11:44,12:07,104.012978,30.647972,"104.012978,30.647972",2
322,2018/4/24,2,红树湾,6,12:16,12:39,104.08312,30.548252,"104.08312,30.548252",1
323,2018/4/24,,成都长江公寓(会展店),7,13:26,13:43,104.06797,30.554604,"104.06797,30.554604",1
324,2018/4/24,,世纪城,7,13:21,13:43,104.071362,30.556128,"104.071362,30.556128",1
325,2018/4/24,,武侯祠,8,13:28,13:43,104.048658,30.64542,"104.048658,30.64542",2
326,2018/4/24,2,西姆善居酒店,9,13:24,13:43,104.06148,30.65461,"104.06148,30.65461",2
327,2018/4/24,4,东风路,10,14:18,14:42,104.092628,30.651445,"104.092628,30.651445",2
328,2018/4/24,1,桔子酒店精选(武侯祠店),10,14:23,14:42,104.048732,30.643515,"104.048732,30.643515",2
329,2018/4/24,1,华润广场-a座,11,16:15,16:37,104.089729,30.61968,"104.089729,30.61968",2
330,2018/4/24,1,巴中宾馆,11,16:14,16:37,104.080383,30.667392,"104.080383,30.667392",2
331,2018/4/24,1,世纪城,12,16:43,17:11,104.071362,30.556128,"104.071362,30.556128",1
332,2018/4/24,1,凯美酒店(九眼桥店),13,16:48,17:11,104.089868,30.643006,"104.089868,30.643006",2
333,2018/4/24,2,青桐城市酒店,14,17:34,17:55,104.048472,30.682733,"104.048472,30.682733",2
334,2018/4/24,4,雅颂居,15,17:50,18:14,104.044596,30.552608,"104.044596,30.552608",1
335,2018/4/24,1,无国界,15,18:09,18:14,104.061563,30.549035,"104.061563,30.549035",1
336,2018/4/24,1,成都途家斯维登度假公寓(福年广场店),15,18:04,18:14,104.065322,30.547871,"104.065322,30.547871",1
337,2018/4/24,1,正熙国际,16,18:53,19:16,104.078628,30.653662,"104.078628,30.653662",2
338,2018/4/24,1,积木公寓(中航店),17,20:32,20:50,104.06123,30.57839,"104.06123,30.57839",1
339,2018/4/24,1,成都巴蜀之家度假公寓,18,21:09,21:15,104.070193,30.666155,"104.070193,30.666155",2
340,2018/4/24,2,世代锦江,18,20:49,21:15,104.062414,30.648257,"104.062414,30.648257",2
341,2018/4/24,1,吾桐里国际青年客栈,19,21:47,22:11,104.045374,30.651983,"104.045374,30.651983",2
342,2018/4/24,1,泰合索菲特大饭店,19,21:59,22:11,104.068727,30.647337,"104.068727,30.647337",2
343,2018/4/24,1,花园饭店,19,22:00,22:11,104.095071,30.649753,"104.095071,30.649753",2
344,2018/4/24,1,锦江之星酒店(成都文殊坊店),20,22:31,22:56,104.072553,30.670975,"104.072553,30.670975",2
345,2018/4/24,1,成都梦之旅国际青年旅舍(武侯祠锦里店),20,22:41,22:56,104.047299,30.643929,"104.047299,30.643929",2
346,2018/4/24,1,成都理工大学,21,22:59,23:23,104.147257,30.674912,"104.147257,30.674912",2
347,2018/4/24,1,积木公寓(中航店),21,22:58,23:23,104.06123,30.57839,"104.06123,30.57839",1
348,2018/4/24,1,威登酒店,22,23:16,23:36,104.07671,30.660683,"104.07671,30.660683",2
349,2018/4/24,2,成都市天府实验学校,23,23:39,0:05,104.038166,30.541795,"104.038166,30.541795",1
350,2018/4/24,1,成都优途逸家公寓,24,23:46,0:11,104.08165,30.66226,"104.08165,30.66226",2
351,2018/4/24,2,火车南站,24,23:52,0:11,104.068464,30.605893,"104.068464,30.605893",1
352,2018/4/24,1,全季酒店(火车东站店),25,23:59,0:22,104.07925,30.652208,"104.07925,30.652208",2
353,2018/4/24,2,锦江之星酒店(成都金仙桥店),24,23:59,0:11,104.052196,30.67722,"104.052196,30.67722",2
354,2018/4/24,1,两江国际,26,0:11,0:35,104.058157,30.559578,"104.058157,30.559578",1
355,2018/4/24,1,嘉立连锁酒店(成都天府广场店),27,0:11,0:35,104.06692,30.660961,"104.06692,30.660961",2
356,2018/4/24,2,伊丽特,27,0:20,0:35,104.085958,30.694096,"104.085958,30.694096",2
357,2018/4/24,1,红树湾,28,0:30,0:35,104.08312,30.548252,"104.08312,30.548252",1
358,2018/4/24,2,鼓楼智选,29,0:39,1:04,104.07263,30.66388,"104.07263,30.66388",2
359,2018/4/24,1,黄金大酒店,30,0:41,1:04,104.027848,30.696718,"104.027848,30.696718",2
360,2018/4/24,1,西西里二期,30,0:43,1:04,104.019428,30.701591,"104.019428,30.701591",2
361,2018/4/24,2,生活立方,30,0:45,1:04,104.004075,30.666341,"104.004075,30.666341",2
362,2018/4/24,1,富丽花城,31,0:55,1:04,104.112622,30.716206,"104.112622,30.716206",2
363,2018/4/24,1,君怡酒店营门口精品店,32,1:15,1:39,104.042657,30.691589,"104.042657,30.691589",2
364,2018/4/24,1,锦江之星酒店(成都白果林地铁站店),32,1:14,1:39,104.032356,30.675341,"104.032356,30.675341",2
365,2018/4/24,1,金牛蜀汉路289号,32,1:29,1:39,104.022338,30.690572,"104.022338,30.690572",2
366,2018/4/24,1,万福桥,33,1:29,1:54,104.071822,30.678334,"104.071822,30.678334",2
367,2018/4/24,1,蜀都中心2期-1号楼,34,1:37,2:04,104.063674,30.553138,"104.063674,30.553138",1
368,2018/4/24,1,皇城西御,35,1:39,1:54,104.062126,30.656773,"104.062126,30.656773",2
369,2018/4/24,1,金楠天街,36,1:35,2:02,103.996524,30.648874,"103.996524,30.648874",2
370,2018/4/24,1,全季酒店(春熙路太古里酒店),35,1:42,1:54,104.08493,30.651925,"104.08493,30.651925",2
371,2018/4/24,1,保利心语,37,1:44,2:07,104.04287,30.543508,"104.04287,30.543508",1
372,2018/4/24,1,成都琅玥酒店(世纪城会展中心店),37,1:41,2:07,104.045572,30.54751,"104.045572,30.54751",1
373,2018/4/24,1,茶店子,36,1:50,2:02,104.027434,30.697177,"104.027434,30.697177",2
374,2018/4/24,1,长青北街,38,1:59,2:21,104.042529,30.712751,"104.042529,30.712751",2
375,2018/4/24,1,成都记忆旅行度假短租公寓(春熙店),39,1:54,2:19,104.086342,30.66153,"104.086342,30.66153",2
376,2018/4/24,2,成都春熙亚朵酒店,39,2:01,2:19,104.082038,30.65877,"104.082038,30.65877",2
377,2018/4/24,1,宽窄巷子,40,2:14,2:35,104.053617,30.663833,"104.053617,30.663833",2
378,2018/4/24,2,两江国际,40,2:10,2:35,104.058157,30.559578,"104.058157,30.559578",1
379,2018/4/24,1,锦城华府,41,2:20,2:45,104.059373,30.675541,"104.059373,30.675541",2
380,2018/4/24,2,凯丽滨江花园,41,2:30,2:45,104.075987,30.591088,"104.075987,30.591088",1
381,2018/4/24,1,金鹏街,,2:33,,104.000628,30.678732,"104.000628,30.678732",2
382,2018/4/24,1,成都蒙太奇主题酒店公寓,41,2:38,2:45,104.076019,30.624126,"104.076019,30.624126",2
383,2018/4/24,1,艾克斯网咖,,2:43,,104.049973,30.633276,"104.049973,30.633276",2
384,2018/4/24,1,丽水澜庭,,2:47,,104.091868,30.70806,"104.091868,30.70806",2
385,2018/4/24,1,华润二十四城,,2:51,,104.120242,30.649473,"104.120242,30.649473",2
386,2018/4/24,1,华润置地,,2:52,,104.095071,30.610937,"104.095071,30.610937",1
387,2018/4/24,1,红庙子街,,2:54,,104.074024,30.667782,"104.074024,30.667782",2
388,2018/4/25,1,青羊区国税局,1,9:54,10:04,104.05998,30.674041,"104.05998,30.674041",2
389,2018/4/25,1,成都公安局高新分局办证中心,2,9:57,10:26,104.05358,30.63007,"104.05358,30.63007",2
390,2018/4/25,2,成都公安局高新分局办证中心,3,10:21,10:41,104.05358,30.63007,"104.05358,30.63007",2
391,2018/4/25,1,新国际会展中心,4,10:48,11:10,104.077658,30.553558,"104.077658,30.553558",1
392,2018/4/25,1,成都世外桃源酒店,5,11:13,11:37,104.077653,30.629472,"104.077653,30.629472",2
393,2018/4/25,2,峰汇中心2号楼,6,11:27,11:52,104.062316,30.54747,"104.062316,30.54747",1
394,2018/4/25,1,华西妇产儿童医院,7,11:51,12:12,104.065597,30.639462,"104.065597,30.639462",2
395,2018/4/25,1,万年路251号,8,13:21,13:45,104.121241,30.65602,"104.121241,30.65602",2
396,2018/4/25,1,熊猫贝贝公寓,9,13:48,14:34,104.06681,30.67139,"104.06681,30.67139",2
397,2018/4/25,1,锦里,9,13:48,14:34,104.04997,30.64552,"104.04997,30.64552",2
398,2018/4/25,2,世外桃源酒店,10,14:52,15:15,104.077653,30.629472,"104.077653,30.629472",2
399,2018/4/25,1,一木依居酒店(天誉店),11,15:15,15:39,104.11124,30.637306,"104.11124,30.637306",2
400,2018/4/25,1,星程百花世家酒店,12,17:16,17:40,104.044916,30.658804,"104.044916,30.658804",2
401,2018/4/25,1,成都锦江之星杜甫草堂店,13,17:36,18:00,104.03878,30.655396,"104.03878,30.655396",2
402,2018/4/25,2,草堂印象酒店,14,18:05,18:28,104.028041,30.663452,"104.028041,30.663452",2
403,2018/4/25,1,天誉（成都市锦江区汇源北路99号）,15,19:05,19:20,104.112525,30.636451,"104.112525,30.636451",2
404,2018/4/25,1,王府花园,16,20:23,20:47,104.052552,30.631263,"104.052552,30.631263",2
405,2018/4/25,1,第六人民医院,16,20:36,20:47,104.147301,30.639219,"104.147301,30.639219",2
406,2018/4/25,1,明宇豪雅,17,20:41,20:56,104.091404,30.646709,"104.091404,30.646709",2
407,2018/4/25,1,雅颂居,17,20:42,20:56,104.044596,30.552608,"104.044596,30.552608",1
408,2018/4/25,1,爱客来精品度假公寓,18,20:48,20:58,104.086196,30.661223,"104.086196,30.661223",2
409,2018/4/25,4,成都银行atm(晋阳路),19,20:49,21:18,103.995087,30.649197,"103.995087,30.649197",2
410,2018/4/25,1,天誉南庭,20,20:59,21:19,104.109236,30.632991,"104.109236,30.632991",2
411,2018/4/25,1,成都富力丽思卡顿酒店,21,21:02,21:19,104.070019,30.663845,"104.070019,30.663845",2
412,2018/4/25,1,大鼎戴斯酒店,20,21:04,21:19,104.06855,30.60084,"104.06855,30.60084",1
413,2018/4/25,1,九龙怡家酒店,21,21:08,21:19,104.082611,30.665644,"104.082611,30.665644",2
414,2018/4/25,1,建设路,22,21:15,21:40,104.103315,30.669066,"104.103315,30.669066",2
415,2018/4/25,1,观城,23,22:25,22:50,104.121264,30.646166,"104.121264,30.646166",2
416,2018/4/25,1,成都记忆空间服务公寓(太古里店),23,22:38,22:50,104.086861,30.653624,"104.086861,30.653624",2
417,2018/4/25,1,星宇蜀居主题酒店,23,22:39,22:50,104.07861,30.65894,"104.07861,30.65894",2
418,2018/4/25,2,成华区万年场,24,22:50,23:08,104.115565,30.655615,"104.115565,30.655615",2
419,2018/4/25,1,派酒店(成都宽窄巷子店),25,23:24,23:39,104.05063,30.67605,"104.05063,30.67605",2
420,2018/4/25,2,维也纳国际酒店(环球中心新会展店),26,23:43,0:09,104.063117,30.568738,"104.063117,30.568738",1
421,2018/4/25,1,上东酒店,27,23:44,0:09,104.110579,30.714613,"104.110579,30.714613",2
422,2018/4/25,1,盛世草堂,28,23:46,0:10,104.022953,30.66652,"104.022953,30.66652",2
423,2018/4/25,1,青羊物业大厦,27,23:46,0:09,104.060372,30.659942,"104.060372,30.659942",2
424,2018/4/25,1,汉庭酒店(成都盐市口店),28,23:55,0:10,104.069726,30.653866,"104.069726,30.653866",2
425,2018/4/25,2,西姆翰墨酒店,27,0:01,0:09,104.08628,30.661018,"104.08628,30.661018",2
426,2018/4/25,2,成都品香四季酒店(世纪城店),29,0:21,0:42,104.068297,30.552391,"104.068297,30.552391",1
427,2018/4/25,1,四川省气象局,30,0:22,0:46,104.018506,30.662113,"104.018506,30.662113",2
428,2018/4/25,1,绿地之窗,29,0:29,0:42,104.059826,30.55217,"104.059826,30.55217",1
429,2018/4/25,1,龙湖三千城,31,0:40,1:04,104.1115,30.674648,"104.1115,30.674648",2
430,2018/4/25,1,华兴新居,31,0:44,1:04,104.119508,30.602951,"104.119508,30.602951",1
431,2018/4/25,1,四川大学,32,1:04,1:19,104.085486,30.629794,"104.085486,30.629794",2
432,2018/4/25,1,成都轩雅映月酒店,32,1:04,1:13,104.07553,30.652681,"104.07553,30.652681",2
433,2018/4/25,2,成都楚天君临酒店,33,1:05,1:26,104.032715,30.668769,"104.032715,30.668769",2
434,2018/4/25,1,站西桥,33,1:06,1:26,104.064965,30.70001,"104.064965,30.70001",2
435,2018/4/25,1,华润二十四城,34,1:11,1:24,104.118859,30.649359,"104.118859,30.649359",2
436,2018/4/25,1,凡花三舍青年公寓,34,1:12,1:24,104.059219,30.646088,"104.059219,30.646088",2
437,2018/4/25,1,东站,34,1:13,1:24,104.14078,30.62881,"104.14078,30.62881",2
438,2018/4/25,1,第一人民医院,35,1:16,1:31,104.052202,30.589949,"104.052202,30.589949",1
439,2018/4/25,1,成都时光青年旅舍金牛万达店,35,1:23,1:31,104.085465,30.685362,"104.085465,30.685362",2
440,2018/4/25,1,成都嘉好弗斯达酒店文殊院店,36,1:32,1:46,104.068682,30.670769,"104.068682,30.670769",2
441,2018/4/25,1,丽景华庭,37,1:34,2:00,104.015689,30.651247,"104.015689,30.651247",2
442,2018/4/25,1,明宇尚雅饭店,38,1:36,1:46,104.063846,30.646184,"104.063846,30.646184",2
443,2018/4/25,1,阿悦酒店公寓,38,1:37,1:46,104.069092,30.665606,"104.069092,30.665606",2
444,2018/4/25,2,吉祥街小区,39,1:40,2:01,104.054251,30.668971,"104.054251,30.668971",2
445,2018/4/25,1,银石国际,39,1:41,2:01,104.06878,30.67261,"104.06878,30.67261",2
446,2018/4/25,2,皇家别墅,37,1:41,2:00,104.001691,30.659655,"104.001691,30.659655",2
447,2018/4/25,1,鑫万里客商务旅店(双清南路店),37,1:50,2:00,104.01755,30.673999,"104.01755,30.673999",2
448,2018/4/25,1,成都市品乐酒店建设路sm广场店,40,1:53,2:14,104.11115,30.669649,"104.11115,30.669649",2
449,2018/4/25,2,沃尔玛(武侯店),40,2:04,2:14,104.06051,30.633093,"104.06051,30.633093",2
450,2018/4/25,2,龙腾中路,41,1:58,2:05,104.014506,30.652014,"104.014506,30.652014",2
451,2018/4/25,4,锦江之星酒店(成都武侯祠体育学院店),42,2:00,2:25,104.04197,30.65073,"104.04197,30.65073",2
452,2018/4/25,2,锦江之星酒店(成都武侯祠体育学院店),42,2:00,2:25,104.04197,30.65073,"104.04197,30.65073",2
453,2018/4/25,1,东站,43,2:01,2:26,104.14078,30.62881,"104.14078,30.62881",2
454,2018/4/25,1,海上海-北苑,44,2:27,2:49,104.16057,30.62777,"104.16057,30.62777",2
455,2018/4/25,1,天府一街,45,2:42,3:03,104.031608,30.563611,"104.031608,30.563611",1
456,2018/4/25,1,成华奥园广场,46,2:41,3:03,104.131182,30.655364,"104.131182,30.655364",2
457,2018/4/25,1,蓝光凯丽香江,46,2:40,3:03,104.083956,30.598667,"104.083956,30.598667",1
458,2018/4/25,1,外运小区,46,2:45,3:03,104.10238,30.6397,"104.10238,30.6397",2
459,2018/4/25,2,成都清居酒店春熙路提督街店,47,2:50,3:03,104.076291,30.654189,"104.076291,30.654189",2
460,2018/4/25,4,兴元华盛,48,3:13,,104.093692,30.708891,"104.093692,30.708891",2
461,2018/4/26,1,三环路娇子立交桥西-公交车站,1,8:55,9:20,104.127099,30.600289,"104.127099,30.600289",1
462,2018/4/26,1,八宝大酒店,2,9:12,9:21,104.061489,30.670611,"104.061489,30.670611",2
463,2018/4/26,2,雅尚公寓(春熙店),3,9:44,10:10,104.08589,30.66202,"104.08589,30.66202",2
464,2018/4/26,1,成都蓉城云熙精品名宿公寓,3,9:50,10:10,104.070984,30.66947,"104.070984,30.66947",2
465,2018/4/26,1,7天酒店(成都武侯祠华西医院店),3,9:49,10:10,104.059521,30.645347,"104.059521,30.645347",2
466,2018/4/26,1,成都梦之旅国际青年旅舍(武侯祠锦里店),4,10:02,10:22,104.047299,30.643929,"104.047299,30.643929",2
467,2018/4/26,2,99旅馆(川大店),5,11:05,11:18,104.026639,30.69304,"104.026639,30.69304",2
468,2018/4/26,1,全季酒店(成都太古里滨江路店),5,10:54,11:18,104.079441,30.657369,"104.079441,30.657369",2
469,2018/4/26,1,金域名人国际酒店,6,14:24,14:47,104.058042,30.608416,"104.058042,30.608416",1
470,2018/4/26,1,人民中路,7,14:47,15:13,104.071919,30.677937,"104.071919,30.677937",2
471,2018/4/26,1,武侯祠,7,14:59,15:13,104.048658,30.64542,"104.048658,30.64542",2
472,2018/4/26,2,成都初见精品公寓,8,14:56,15:27,104.08652,30.66134,"104.08652,30.66134",2
473,2018/4/26,2,成都东站,9,16:03,16:19,104.141625,30.62886,"104.141625,30.62886",2
474,2018/4/26,1,四川省人民医院,9,15:56,16:19,104.039636,30.663642,"104.039636,30.663642",2
475,2018/4/26,1,图腾铂雅酒店,10,16:21,16:29,104.081084,30.607655,"104.081084,30.607655",1
476,2018/4/26,4,如家快捷酒店(成都新南门店),11,16:48,16:59,104.015872,30.637465,"104.015872,30.637465",2
477,2018/4/26,2,成都传家合院精品管家酒店（传家合院主题酒店）,11,16:36,16:59,104.057769,30.645629,"104.057769,30.645629",2
478,2018/4/26,2,瑞廷西郊酒店,12,16:49,17:00,104.04663,30.55893,"104.04663,30.55893",1
479,2018/4/26,4,美丽云天,13,16:51,17:04,104.021126,30.665652,"104.021126,30.665652",2
480,2018/4/26,4,瑞廷西郊酒店,14,16:49,17:15,104.04663,30.55893,"104.04663,30.55893",1
481,2018/4/26,4,瑞廷西郊酒店,15,16:49,17:15,104.04663,30.55893,"104.04663,30.55893",1
482,2018/4/26,4,美丽豪酒店(成都宽窄巷子店),16,17:22,17:44,104.04861,30.678235,"104.04861,30.678235",2
483,2018/4/26,2,龙湖北城,16,17:41,17:44,104.068536,30.711184,"104.068536,30.711184",2
484,2018/4/26,2,慕森主题,17,17:42,17:58,104.103671,30.712682,"104.103671,30.712682",2
485,2018/4/26,1,成都朴院精品酒店,17,17:45,17:58,104.077141,30.641503,"104.077141,30.641503",2
486,2018/4/26,2,一叶一世界藏茶素食火锅(春熙路店),18,19:00,19:21,104.082358,30.651647,"104.082358,30.651647",2
487,2018/4/26,1,成都明德坊酒店,19,19:57,20:23,104.05159,30.664057,"104.05159,30.664057",2
488,2018/4/26,2,成都行者居别墅客栈-印象店,20,20:22,20:47,104.001786,30.652939,"104.001786,30.652939",2
489,2018/4/26,2,富丽东方-和美东路,21,20:24,20:47,104.154977,30.630737,"104.154977,30.630737",2
490,2018/4/26,1,7天连锁酒店(成都春熙路步行街店),22,21:25,21:35,104.078304,30.657437,"104.078304,30.657437",2
491,2018/4/26,4,成都青巢·宽窄精品主题服务公寓,23,21:23,21:35,104.045441,30.680294,"104.045441,30.680294",2
492,2018/4/26,1,如家快捷酒店(四川师范大学店),23,21:21,21:35,104.115977,30.609599,"104.115977,30.609599",1
493,2018/4/26,1,玉皇观街1号院,24,21:35,21:57,104.088966,30.665424,"104.088966,30.665424",2
494,2018/4/26,2,华西坝,25,22:08,22:30,104.066279,30.642821,"104.066279,30.642821",2
495,2018/4/26,1,瑞泰锦城,26,22:15,22:39,103.998507,30.648252,"103.998507,30.648252",2
496,2018/4/26,1,中海翠屏湾,26,22:27,22:39,104.051936,30.599671,"104.051936,30.599671",1
497,2018/4/26,1,保利中心C座,27,22:29,22:54,104.071625,30.625062,"104.071625,30.625062",2
498,2018/4/26,1,白果林,27,22:33,22:54,104.036285,30.672558,"104.036285,30.672558",2
499,2018/4/26,1,城市理想A座,28,22:35,22:42,104.067498,30.654819,"104.067498,30.654819",2
500,2018/4/26,4,布丁酒店(成都华西医大黉门街店),27,22:38,22:54,104.061764,30.645772,"104.061764,30.645772",2
501,2018/4/26,1,心族宾馆,29,22:49,23:10,104.066262,30.623069,"104.066262,30.623069",2
502,2018/4/26,1,群康路51号,30,22:58,23:20,104.018174,30.667152,"104.018174,30.667152",2
503,2018/4/26,1,锦江之星酒店(成都武侯祠体育学院店),30,22:59,23:20,104.04197,30.65073,"104.04197,30.65073",2
504,2018/4/26,1,祥域（成都市青羊区蜀源路2号）,30,23:09,23:20,104.002851,30.674873,"104.002851,30.674873",2
505,2018/4/26,1,78号观邸,31,23:36,23:54,104.047692,30.655676,"104.047692,30.655676",2
506,2018/4/26,1,红星国际,31,23:36,23:54,104.086029,30.661398,"104.086029,30.661398",2
507,2018/4/26,1,成华区桃蹊路,31,23:48,23:54,104.110349,30.683067,"104.110349,30.683067",2
508,2018/4/26,1,沙河 路苑,31,23:50,23:54,104.088479,30.699515,"104.088479,30.699515",2
