日期,到达人数,目的地,能否定位,共乘序号,到达时间（验票时间）,上车时间,,高德 具体位置,经度,纬度,,腾讯 具体位置,经度,纬度,可信度(>7)可用
2018/4/26,1,中海翠屏湾,1,26,22:27,22:39,,四川省成都市武侯区中海翠屏湾,104.051936,30.599671,,成都武侯区中海·翠屏湾,104.05099,30.59998,7
2018/4/26,1,保利中心C座,1,27,22:29,22:54,,四川省成都市武侯区保利中心|C座,104.071625,30.625062,,成都武侯区保利中心C座,104.07204,30.62449,7
2018/4/26,1,白果林,1,27,22:33,22:54,,四川省成都市金牛区白果林,104.036285,30.672558,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,4,城市理想A座,1,28,22:35,22:42,,四川省成都市锦江区城市理想|A座,104.067498,30.654819,,成都锦江区城市理想A座,104.0675,30.6548,7
2018/4/26,1,布丁酒店(成都华西医大黉门街店),1,27,22:38,22:54,,四川省成都市武侯区布丁酒店,104.061764,30.645772,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,1,心族宾馆,1,29,22:49,23:10,,四川省成都市武侯区心族宾馆,104.066262,30.623069,,成都武侯区心族宾馆,104.06649,30.62308,7
2018/4/26,1,群康路51号,1,30,22:58,23:20,,四川省成都市青羊区群康路|51号,104.018174,30.667152,,成都青羊区群康路51号,104.01843,30.66707,7
2018/4/26,1,锦江之星酒店(成都武侯祠体育学院店),1,30,22:59,23:20,,四川省成都市金牛区锦江之星酒店,104.032356,30.675341,,成都武侯区锦江之星(体育学院店),104.04197,30.65073,7
2018/4/26,1,祥域,1,30,23:09,23:20,,,,,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,1,78号观邸,1,31,23:36,23:54,,四川省成都市青羊区78号观邸,104.047692,30.655676,,成都青羊区78号观邸,104.04761,30.65558,7
2018/4/26,1,红星国际,1,31,23:36,23:54,,四川省成都市锦江区红星国际,104.086029,30.661398,,成都锦江区红星国际,104.08579,30.66204,7
2018/4/26,1,成华区桃蹊路,1,31,23:48,23:54,,四川省成都市成华区桃蹊路,104.110349,30.683067,,成都成华区桃蹊路,104.10931,30.68207,7
2018/4/26,1,沙河 路苑,1,31,23:50,23:54,,四川省成都市成华区沙河路,104.088479,30.699515,,成都成华区沙河·路苑,104.0889,30.6994,7
2018/4/26,1,蓝光富丽东方,1,32,23:50,00:15,,四川省成都市成华区蓝光富丽东方,104.154977,30.630737,,成都成华区富丽东方,104.15508,30.62972,7
2018/4/26,1,燃灯寺北街,1,33,23:54,00:16,,四川省成都市武侯区燃灯寺北街,104.035294,30.645867,,成都武侯区燃灯寺北街,104.03518,30.64619,7
2018/4/26,1,富力广场,1,33,23:55,00:16,,四川省成都市青羊区富力广场,104.069658,30.665135,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,2,如家精选酒店(蜀汉路店),1,33,00:11,00:16,,四川省成都市金牛区如家精选酒店,104.026524,30.684059,,成都金牛区人民食堂(蜀汉路店),104.01208,30.69498,7
2018/4/26,1,追梦青年旅舍(成都春熙路店),1,34,00:13,00:23,,四川省成都市成华区追梦青年旅舍,104.089896,30.654933,,成都锦江区山姆老爹(春熙路店),104.07755,30.65612,7
2018/4/26,2,金城丽景,1,34,00:13,00:23,,四川省成都市金牛区金城丽景,104.042531,30.693765,,成都金牛区金城丽景,104.04297,30.69399,7
2018/4/26,1,上东1号-三期,1,34,00:13,00:23,,四川省成都市成华区上东1号,104.106853,30.71699,,成都成华区上东1号三期,104.108094,30.714952,7
2018/4/26,2,龙湖北城天街,1,35,00:15,00:35,,四川省成都市金牛区龙湖北城天街,104.068536,30.711184,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,2,春熙路,1,36,00:27,00:41,,四川省成都市锦江区春熙路,104.078304,30.657437,,成都锦江区春熙路,104.077,30.65557,7
2018/4/26,2,流星花园,1,36,00:27,00:41,,四川省成都市锦江区流星花园,104.085582,30.651219,,成都锦江区流星花园,104.08575,30.65107,7
2018/4/26,1,东站,1,37,00:41,01:05,,四川省成都市武侯区东站,104.005989,30.651649,,成都成华区成都东站,104.14078,30.62881,7
2018/4/26,1,金控时代广场,1,38,00:44,01:05,,四川省成都市武侯区金控时代广场,104.061854,30.5536,,成都武侯区金控时代广场,104.06178,30.55368,7
2018/4/26,1,如家精选酒店(蜀汉路店),1,39,00:17,00:35,,四川省成都市金牛区如家精选酒店,104.026524,30.684059,,成都金牛区人民食堂(蜀汉路店),104.01208,30.69498,7
2018/4/26,1,如家精选酒店(蜀汉路店),1,39,00:17,00:35,,四川省成都市金牛区如家精选酒店,104.026524,30.684059,,成都金牛区人民食堂(蜀汉路店),104.01208,30.69498,7
2018/4/26,1,康河郦景,1,40,00:52,01:18,,四川省成都市武侯区康河郦景,104.02455,30.65046,,成都武侯区康河郦景,104.02398,30.65012,7
2018/4/26,1,7天连锁酒店(成都望江楼店),1,41,00:58,01:05,,四川省成都市锦江区成都望江楼店,104.097928,30.627831,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,1,如家快捷酒店(成都武侯祠店),1,40,01:09,01:18,,四川省成都市武侯区如家快捷酒店,104.055607,30.646869,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,1,天合凯旋城,1,40,01:10,01:18,,四川省成都市青羊区天合凯旋城,104.001948,30.666586,,成都青羊区天合凯旋城,104.00222,30.66681,7
2018/4/26,2,人民北路,1,42,01:01,01:25,,四川省成都市金牛区人民北路,104.079053,30.678868,,成都金牛区人民北路,104.07318,30.68658,7
2018/4/26,2,成都新城市广场,1,43,01:14,01:37,,四川省成都市青羊区新城市广场,104.057651,30.67383,,成都青羊区新城市广场,104.05733,30.67386,7
2018/4/26,1,如家精选酒店(新南门地铁站店),1,43,01:20,01:37,,四川省成都市武侯区如家精选酒店,104.074994,30.642407,,成都双流区新,104.0907,30.55709,7
2018/4/26,2,吾桐里国际青年客栈(大石东路店),1,44,01:22,01:43,,四川省成都市青羊区国际青年客栈,104.045374,30.651983,,成都武侯区九龙鼎青年客栈,104.04687,30.64348,7
2018/4/26,1,凯丽香江生活广场,1,45,01:29,01:53,,四川省成都市锦江区凯丽香江生活广场,104.082751,30.599012,,成都锦江区凯丽香江生活广场,104.08278,30.59895,7
2018/4/26,1,如家精选酒店(蜀汉路店),1,46,01:36,01:54,,四川省成都市金牛区如家精选酒店,104.026524,30.684059,,成都金牛区人民食堂(蜀汉路店),104.01208,30.69498,7
2018/4/26,1,蓉城四季酒店,1,46,01:34,01:54,,四川省成都市青羊区蓉城四季酒店,104.002837,30.669541,,成都青羊区蓉城四季酒店,104.00272,30.66954,7
2018/4/26,2,蓝光 郁金香花园,1,46,01:41,01:54,,四川省成都市锦江区郁金香广场,104.079973,30.651014,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,2,轩雅映月,1,47,01:42,01:53,,四川省成都市锦江区轩雅映月,104.07553,30.652681,,成都锦江区轩雅映月酒店(春熙店),104.07553,30.65281,7
2018/4/26,1,京都大厦,1,48,01:50,02:09,,四川省成都市锦江区京都大厦,104.078171,30.654518,,成都锦江区京都大厦,104.07819,30.6545,7
2018/4/26,1,金林大城小室,1,48,01:59,02:09,,四川省成都市青羊区金林大城小室,104.015726,30.671891,,成都青羊区金林大城小室,104.01638,30.67196,7
2018/4/26,1,尚尊健身俱乐部,1,49,01:58,02:21,,四川省成都市双流区尚尊健身俱乐部,104.085321,30.548303,,成都武侯区尚尊健身会所,104.08554,30.54829,7
2018/4/26,1,火车北站,1,48,01:57,02:09,,四川省成都市金牛区火车北站,104.073403,30.696772,,成都金牛区火车北站,104.0736,30.69725,7
2018/4/26,1,慷懒客栈,1,48,01:58,02:09,,,,,,成都金牛区慵懒主题客栈,104.03348,30.67552,7
2018/4/26,1,武侯区新乐路,1,50,02:02,02:21,,四川省成都市武侯区新乐路,104.041087,30.605414,,成都武侯区新乐路,104.042,30.60458,7
2018/4/26,2,老宋国际青年旅舍,1,50,02:08,02:21,,四川省成都市金牛区老宋国际青年旅舍,104.087492,30.680633,,成都金牛区老宋国际青年旅社,104.08743,30.68065,7
2018/4/26,1,7天连锁酒店(成都火车北站店),1,50,02:08,02:21,,四川省成都市成华区七天连锁酒店,104.079611,30.700269,,成都金牛区火车北站,104.0736,30.69725,7
2018/4/26,4,成都浪漫满屋度假公寓,1,51,02:15,02:21,,四川省成都市青羊区成都浪漫满屋度假公寓,104.05449,30.66059,,成都青羊区浪漫满屋度假公寓(成都宽窄巷子店),104.05447,30.6601,7
2018/4/26,1,瑞安城中汇,1,52,02:10,02:33,,四川省成都市金牛区城中汇,104.091843,30.693119,,成都金牛区瑞安·城中汇,104.0902,30.69257,7
2018/4/26,1,都豪网络酒店,1,52,02:18,02:33,,四川省成都市成华区都豪网络酒店,104.075662,30.700486,,成都成华区都豪主题酒店,104.07564,30.7005,7
2018/4/26,1,嘉立连锁酒店(成都文殊院地铁站店),1,52,02:11,02:33,,四川省成都市锦江区嘉立连锁酒店,104.086903,30.661361,,成都青羊区文殊院,104.0721,30.67516,7
2018/4/26,1,天府丽都喜来登饭店,1,52,02:24,02:33,,四川省成都市青羊区天府丽都喜来登饭店,104.066453,30.664926,,成都青羊区天府丽都喜来登饭店-健身中心,104.06603,30.66508,7
2018/4/26,1,成都瑞峰公寓酒店,1,53,02:16,02:35,,四川省成都市成华区瑞峰公寓酒店,104.144961,30.629369,,成都成华区瑞峰公寓酒店,104.14481,30.62966,7
2018/4/26,1,金林大城小室,1,54,02:25,,,四川省成都市青羊区金林大城小室,104.015726,30.671891,,成都青羊区金林大城小室,104.01638,30.67196,7
2018/4/27,1,泰丰国际广场,1,1,09:02,11:21,,四川省成都市青羊区泰丰国际广场,104.066153,30.668529,,成都青羊区泰丰国际广场,104.06576,30.6686,7
2018/4/27,2,新品汉庭酒店成都天府广场盐市口店,1,2,10:15,10:30,,四川省成都市金牛区汉庭快捷酒店,104.019428,30.689388,,成都青羊区天府广场,104.06584,30.65742,7
2018/4/27,1,希岸酒店(优品道店),1,2,10:07,10:30,,四川省成都市成华区希岸酒店,104.111001,30.671963,,成都成华区希岸酒店(成都火车东站店),104.15581,30.62743,7
2018/4/27,2,桔子酒店精选(成都顺城店),1,3,10:18,10:31,,四川省成都市青羊区桔子酒店精选,104.072594,30.666769,,成都新都区顺城,104.126025,30.784935,7
2018/4/27,4,成都繁星我们国际青年旅舍,1,4,11:24,11:36,,四川省成都市青羊区成都繁星我们国际青年旅舍,104.082622,30.671927,,成都青羊区繁星我们国际青年旅舍(春熙太升路店),104.08268,30.6719,7
2018/4/27,1,祥福苑大厦,1,5,12:18,12:42,,四川省成都市武侯区祥福苑大厦,104.06491,30.620841,,成都武侯区祥福苑大厦,104.06497,30.621,7
2018/4/27,1,南城都汇,1,5,12:19,12:42,,四川省成都市武侯区南城都汇,104.048007,30.589758,,成都武侯区南城都汇,104.05209,30.59145,7
2018/4/27,1,成都胖圈青年旅舍杜甫草堂店,1,6,12:40,13:04,,四川省成都市青羊区美莱医学美容医院杜甫草堂店,104.029036,30.662328,,成都青羊区胖圈民宿,104.0396,30.65809,7
2018/4/27,4,瑞成名人酒店,1,6,12:45,13:04,,四川省成都市青羊区瑞成名人酒店,104.065697,30.670023,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,华润凤凰城,1,7,12:52,13:16,,四川省成都市武侯区华润凤凰城,104.048456,30.552519,,成都武侯区华润·凤凰城,104.05346,30.55389,7
2018/4/27,1,金科圣嘉公寓,1,8,12:54,13:04,,四川省成都市成华区圣嘉公寓,104.103494,30.717045,,成都成华区金科·圣嘉公寓酒店,104.10291,30.71717,7
2018/4/27,1,曦城,1,9,13:25,13:30,,,,,,成都金牛区曦城,104.05349,30.67667,7
2018/4/27,1,正成财富ID,1,10,13:26,13:55,,四川省成都市锦江区正成财富id,104.080583,30.660542,,成都锦江区正成·财富ID,104.08106,30.66029,7
2018/4/27,2,成都索菲斯锦苑宾馆,1,11,13:11,13:25,,四川省成都市青羊区索菲斯锦苑宾馆,104.070604,30.676905,,成都青羊区索菲斯锦苑宾馆,104.0706,30.67689,7
2018/4/27,1,成都朴宿pusuhomestay,1,12,14:52,15:15,,四川省成都市,104.066541,30.572269,,成都青羊区成都朴宿PUSUHomestay,104.05942,30.64933,7
2018/4/27,1,成都途乐公寓(宽窄巷子店),1,12,15:08,15:15,,四川省成都市青羊区成都途乐公寓,104.054378,30.660553,,成都青羊区途乐公寓(成都宽窄巷子店),104.05447,30.6601,7
2018/4/27,1,金科圣嘉公寓,1,13,16:09,16:33,,四川省成都市成华区圣嘉公寓,104.103494,30.717045,,成都成华区金科·圣嘉公寓酒店,104.10291,30.71717,7
2018/4/27,1,金科圣嘉公寓,1,13,16:17,16:33,,四川省成都市成华区圣嘉公寓,104.103494,30.717045,,成都成华区金科·圣嘉公寓酒店,104.10291,30.71717,7
2018/4/27,1,成都雅舍精品酒店,1,14,16:59,17:26,,四川省成都市武侯区雅舍精品酒店,104.060981,30.583899,,成都武侯区雅舍精品酒店(成都金融城店),104.06188,30.58436,7
2018/4/27,2,嘉好·弗斯达酒店文殊院店,1,14,17:09,17:26,,四川省成都市青羊区嘉好弗斯达酒店,104.068682,30.670769,,成都武侯区弗斯达酒店,104.05156,30.60082,7
2018/4/27,1,外滩,1,15,17:27,17:50,,,,,,成都锦江区外滩,104.0923,30.64028,7
2018/4/27,2,书院街道,1,16,18:24,18:33,,四川省成都市锦江区书院街道,104.08721,30.65888,,成都青羊区成都书院,104.07413,30.67397,7
2018/4/27,1,成华区双桥子社区卫生服务中心,1,16,18:13,18:33,,四川省成都市成华区双桥子社区卫生服务中心,104.109021,30.65321,,成都成华区双桥子,104.10675,30.64791,7
2018/4/27,1,天悦城,1,17,19:35,20:04,,四川省成都市金牛区天悦城,104.055914,30.723878,,成都金牛区天悦城,104.05572,30.72408,7
2018/4/27,1,ifs国际金融中心三号办公楼,1,18,19:12,19:36,,四川省成都市锦江区ifs国际金融中心|3栋,104.082321,30.654854,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,万达锦华城,1,19,19:59,20:17,,四川省成都市锦江区万达锦华城,104.095337,30.620195,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,4,成都远方之家连锁公寓新会展店,1,20,20:00,20:07,,四川省成都市武侯区新会展店,104.073715,30.558354,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,2,澳林春天,1,21,20:24,20:37,,四川省成都市金牛区澳林春天,104.036901,30.689618,,成都金牛区澳林春天,104.03702,30.68998,7
2018/4/27,2,泰合索菲特大饭店,1,22,20:22,20:39,,四川省成都市锦江区泰合索菲特大饭店,104.068727,30.647337,,成都锦江区泰合索菲特大饭店客房部,104.068783,30.647399,7
2018/4/27,1,万象城,1,22,20:22,20:39,,四川省成都市成华区万象城,104.115434,30.649596,,成都成华区万象城,104.11508,30.64843,7
2018/4/27,1,五块石客运站,1,23,21:01,21:27,,四川省成都市成华区五块石客运站,104.072746,30.701761,,成都成华区五块石汽车站,104.07318,30.70213,7
2018/4/27,1,金科圣嘉公寓酒店(中心店),1,23,21:11,21:27,,四川省成都市成华区金科圣嘉公寓酒店,104.103494,30.717045,,成都成华区金科·圣嘉公寓酒店,104.10291,30.71717,7
2018/4/27,1,如家快捷酒店(成都九眼桥四川大学店),1,24,21:27,21:43,,四川省成都市武侯区如家快捷酒店,104.015872,30.637465,,成都武侯区四川大学,104.08248,30.63116,7
2018/4/27,1,王家塘街81号,1,24,21:29,21:43,,四川省成都市青羊区王家塘街|81号,104.06191,30.673427,,成都青羊区王家塘街81号,104.06205,30.67335,7
2018/4/27,2,成都鼓楼智选假日酒店,1,24,21:30,21:43,,四川省成都市青羊区鼓楼智选假日酒店,104.072817,30.663731,,成都青羊区成都鼓楼智选假日酒店-会议厅,104.07263,30.66388,7
2018/4/27,1,风华苑,1,25,21:46,22:06,,四川省成都市武侯区风华苑,104.058795,30.612997,,成都武侯区风华苑,104.05817,30.61252,7
2018/4/27,1,成都首座万豪酒店,1,25,21:46,22:06,,四川省成都市武侯区首座万豪酒店,104.068868,30.586267,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,客道酒店(致民路店),1,26,22:12,22:39,,四川省成都市武侯区客道酒店,104.080489,30.642166,,成都武侯区客道酒店(致民路店),104.08051,30.64222,7
2018/4/27,1,铸信境界,1,27,22:18,22:40,,四川省成都市青羊区铸信境界,103.991502,30.669243,,成都青羊区铸信境界,103.99149,30.66998,7
2018/4/27,1,金科圣嘉公寓酒店(中心店),1,27,22:21,22:40,,四川省成都市成华区金科圣嘉公寓酒店,104.103494,30.717045,,成都成华区金科·圣嘉公寓酒店,104.10291,30.71717,7
2018/4/27,1,成都慕斯威尔酒店,1,28,22:21,22:42,,四川省成都市锦江区慕斯威尔酒店,104.062468,30.649666,,成都锦江区成都慕思威尔酒店,104.06249,30.64962,7
2018/4/27,1,城投观城,1,29,23:04,23:22,,四川省成都市成华区城投观城,104.121264,30.646166,,成都成华区观城,104.12165,30.6456,7
2018/4/27,1,成都海洋莱普敦酒店,1,30,23:08,23:35,,四川省成都市武侯区海洋莱普敦酒店,104.065334,30.546507,,成都武侯区莱普敦酒店,104.06557,30.54651,7
2018/4/27,1,金沙巷16号小区,1,31,23:09,23:21,,四川省成都市金牛区金沙巷|16号,104.042558,30.689686,,成都金牛区金沙巷16号,104.04429,30.68746,7
2018/4/27,4,成都云顶国际公寓太古里店,1,32,23:06,23:19,,四川省成都市锦江区太古里店,104.081096,30.651747,,成都锦江区云顶国际公寓,104.086884,30.65361,7
2018/4/27,1,红花教师苑,1,31,23:13,23:21,,四川省成都市金牛区红花教师苑,104.084213,30.690414,,成都金牛区红花教师苑,104.08424,30.69046,7
2018/4/27,1,东坡北二路,1,33,23:14,23:44,,四川省成都市青羊区东坡北二路,103.991771,30.664414,,成都青羊区东坡北二路,103.99128,30.66166,7
2018/4/27,1,如家快捷酒店(成都新鸿路店),1,34,23:19,23:39,,四川省成都市成华区新鸿路,104.104772,30.661888,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,成都风尚国际精品公寓,1,34,23:24,23:39,,四川省成都市锦江区精品公寓,104.073712,30.654837,,成都青羊区成都风尚国际精品公寓,104.0688,30.67258,7
2018/4/27,2,美豪丽致酒店(成都高新店),1,33,23:27,23:44,,四川省成都市武侯区成都高新店,104.06613,30.54345,,成都武侯区美豪丽致酒店(高新店),104.064846,30.593719,7
2018/4/27,1,锦江之星酒店(成都春熙路王府井店),1,34,23:30,23:39,,四川省成都市锦江区春熙路,104.076291,30.654189,,成都锦江区春熙路,104.077,30.65557,7
2018/4/27,4,成都芊吉假日酒店(天府广场店),1,35,23:30,23:39,,四川省成都市,104.066541,30.572269,,成都青羊区成都芊吉假日酒店(天府广场店),104.0602,30.65383,7
2018/4/27,1,瑞安城中汇,1,36,23:37,00:03,,四川省成都市金牛区城中汇,104.091843,30.693119,,成都金牛区瑞安·城中汇,104.0902,30.69257,7
2018/4/27,1,桦林园休闲庄,1,36,23:37,00:03,,四川省成都市锦江区桦林园休闲庄,104.105301,30.599991,,成都锦江区桦林园,104.1053,30.59999,7
2018/4/27,1,清溪南街11号院落,1,37,23:37,00:03,,四川省成都市青羊区清溪南街11号院,104.02124,30.676848,,成都青羊区清溪南街11号,104.02153,30.67674,7
2018/4/27,1,全季酒店(成都太古里滨江路店),1,38,23:43,00:04,,四川省成都市锦江区全季酒店,104.079441,30.657369,,成都新都区滨江路,104.02113,30.87691,7
2018/4/27,1,成都世纪城天堂洲际大饭店,1,37,23:44,00:03,,四川省成都市武侯区洲际大饭店,104.072201,30.559483,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,希岸酒店(成都火车东站中心店),1,38,23:44,00:04,,四川省成都市成华区希岸酒店,104.111001,30.671963,,成都成华区成都东站,104.14078,30.62881,7
2018/4/27,1,成都书香门第酒店,1,39,23:53,00:18,,四川省成都市,104.066541,30.572269,,成都金牛区书香门第,104.06145,30.68252,7
2018/4/27,1,御隆酒店(西南财大店),1,37,23:54,00:03,,,,,,成都青羊区御隆酒店(西南财大店),104.020765,30.679583,7
2018/4/27,1,狮旺庭酒店(成都文殊院店),1,38,00:03,00:04,,四川省成都市青羊区成都文殊院店,104.072171,30.674467,,成都青羊区龙文商务酒店(文殊院店),104.07869,30.67388,7
2018/4/27,1,成都北站,1,39,23:59,00:18,,四川省成都市金牛区成都北站,104.073403,30.696772,,成都武侯区成都,104.05607,30.64173,7
2018/4/27,1,成都万友睿柏云酒店,1,40,00:07,00:28,,四川省成都市,104.066541,30.572269,,成都锦江区万友酒店,104.10337,30.60094,7
2018/4/27,1,成都市公安局金牛区分局黄忠派出所,1,40,00:13,00:28,,,,,,成都青羊区成都市公安局,104.07004,30.67138,7
2018/4/27,1,怡家城市酒店武侯店,1,40,00:07,00:28,,四川省成都市武侯区武侯店,104.047367,30.643934,,成都双流区鑫怡家连锁酒店(城市店),103.922913,30.579416,7
2018/4/27,1,英郡3期,1,41,00:07,00:27,,四川省成都市武侯区英郡3期,104.073152,30.550677,,成都武侯区英郡,104.07279,30.54765,7
2018/4/27,4,贝森南路南-公交车站,1,42,00:09,00:19,,四川省成都市武侯区南公交车站,103.970238,30.592978,,成都青羊区贝森南路,104.00356,30.66764,7
2018/4/27,1,领都龙城2期,1,43,00:24,00:42,,四川省成都市成华区领都龙城2期,104.10872,30.699694,,成都成华区领都龙城2期,104.10917,30.70011,7
2018/4/27,1,成都曼嘉酒店(神仙树石羊场店),1,44,00:16,00:28,,四川省成都市武侯区神仙树,104.04596,30.614738,,成都武侯区石羊场,104.04852,30.55798,7
2018/4/27,1,蓉城四季酒店,1,44,00:13,00:28,,四川省成都市青羊区蓉城四季酒店,104.002837,30.669541,,成都青羊区蓉城四季酒店,104.00272,30.66954,7
2018/4/27,4,成都远方之家连锁公寓新会展店,1,45,00:21,00:33,,四川省成都市武侯区新会展店,104.073715,30.558354,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,凯丽豪景,1,46,00:32,00:57,,四川省成都市金牛区凯丽豪景,104.026828,30.68663,,成都金牛区凯丽豪景,104.0269,30.68645,7
2018/4/27,1,桔子酒店精选(成都顺城店),1,47,00:37,00:42,,四川省成都市青羊区桔子酒店精选,104.072594,30.666769,,成都新都区顺城,104.126025,30.784935,7
2018/4/27,1,龙湖世纪峰,1,48,00:38,00:59,,四川省成都市武侯区龙湖世纪,104.078032,30.55919,,成都武侯区龙湖世纪,104.07914,30.55505,7
2018/4/27,1,凯旋天地,1,49,00:46,01:13,,四川省成都市锦江区华润凯旋天地,104.128632,30.611653,,成都锦江区华润凯旋天地,104.12833,30.61126,7
2018/4/27,1,龙湖金楠天街,1,46,00:51,00:57,,四川省成都市武侯区龙湖金楠天街,103.996524,30.648874,,成都武侯区龙湖金楠天街,103.99537,30.6476,7
2018/4/27,1,星辉家园,1,50,00:57,01:19,,四川省成都市金牛区星辉家园,104.083685,30.673715,,成都金牛区星辉家园,104.08329,30.67394,7
2018/4/27,1,嘉祥瑞庭南城,1,51,01:00,01:27,,四川省成都市双流区嘉祥瑞庭南城,104.055183,30.534643,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,五块石客运站,1,50,01:02,01:19,,四川省成都市成华区五块石客运站,104.072746,30.701761,,成都成华区五块石汽车站,104.07318,30.70213,7
2018/4/27,1,成都曼嘉酒店(神仙树石羊场店),1,50,01:12,01:19,,四川省成都市武侯区神仙树,104.04596,30.614738,,成都武侯区石羊场,104.04852,30.55798,7
2018/4/27,1,全季酒店(成都环球中心店),1,51,01:15,01:27,,四川省成都市武侯区全季酒店,104.061561,30.578001,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,1,建发天府鹭洲,1,52,01:20,01:32,,四川省成都市武侯区建发天府鹭洲,104.038396,30.552402,,成都武侯区建发·天府鹭洲,104.03856,30.55234,7
2018/4/27,1,翡翠城5期,1,53,01:22,01:49,,四川省成都市锦江区翡翠城5期,104.091913,30.611894,,成都锦江区翡翠城5期,104.09198,30.61142,7
2018/4/27,1,蜀都花园,1,53,01:23,01:49,,四川省成都市锦江区蜀都花园,104.103625,30.644821,,成都锦江区蜀都花园,104.10353,30.64452,7
2018/4/27,1,柳江新居5期,1,53,01:31,01:49,,四川省成都市锦江区柳江新居5期,104.096788,30.603797,,成都锦江区柳江新居,104.09355,30.60404,7
2018/4/27,1,太平园中五路-道路,1,54,01:02,01:24,,四川省成都市武侯区太平园中五路,104.004581,30.628779,,成都武侯区太平园中五路,104.00551,30.62938,7
2018/4/27,1,吾桐里国际青年客栈(大石东路店),1,55,01:32,01:49,,四川省成都市青羊区国际青年客栈,104.045374,30.651983,,成都武侯区九龙鼎青年客栈,104.04687,30.64348,7
2018/4/27,2,成都禧瑞酒店(玉林店),1,55,01:36,01:49,,四川省成都市武侯区禧瑞酒店(玉林店),104.059246,30.632774,,成都武侯区禧瑞酒店(玉林店),104.05957,30.63244,7
2018/4/27,1,成功银玺国际,1,53,01:35,01:49,,四川省成都市成华区成功银玺国际,104.116009,30.677116,,成都成华区成功·银玺国际,104.11607,30.67694,7
2018/4/27,1,成都远锦国际酒店,1,56,01:39,02:05,,四川省成都市成华区远锦国际酒店,104.155106,30.628711,,成都成华区远锦国际酒店,104.15465,30.62904,7
2018/4/27,1,红星国际,1,56,01:42,02:05,,四川省成都市锦江区红星国际,104.086029,30.661398,,成都锦江区红星国际,104.08579,30.66204,7
2018/4/27,1,大学路12号院,1,56,01:53,02:05,,四川省成都市武侯区大学路12号院,104.07016,30.644162,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,2,春熙路,1,57,01:55,02:05,,四川省成都市锦江区春熙路,104.078304,30.657437,,成都锦江区春熙路,104.077,30.65557,7
2018/4/27,2,海桐1期,1,57,01:53,02:05,,四川省成都市锦江区海桐1期,104.130204,30.606751,,成都锦江区海桐街,104.13594,30.60594,7
2018/4/27,1,如家快捷酒店(成都新南门店),1,58,02:01,02:20,,四川省成都市武侯区如家快捷酒店,104.015872,30.637465,,成都成华区成华区,104.10194,30.65984,1
2018/4/27,2,成都迷津青年旅舍,1,58,01:59,02:20,,四川省成都市,104.066541,30.572269,,成都青羊区成都迷津青年旅舍,104.070462,30.659517,7
2018/4/27,2,非宿艺舍,1,59,02:01,02:28,,,,,,成都武侯区非宿艺舍(成都杜甫草堂店),104.003202,30.653357,7
2018/4/27,1,羊犀立交,1,59,02:02,02:28,,四川省成都市金牛区羊犀立交,104.007458,30.700417,,成都金牛区羊犀立交,104.012429,30.694208,7
2018/4/27,2,成都喜欢主题酒店赛格广场店,1,60,02:04,02:21,,四川省成都市青羊区赛格广场店,104.077532,30.665796,,成都锦江区喜欢主题酒店(赛格广场店),104.07981,30.665,7
2018/4/27,1,汇厦少城,1,60,02:03,02:21,,四川省成都市青羊区汇厦少城,104.051922,30.657788,,成都青羊区汇厦·少城,104.0513,30.65723,7
2018/4/27,1,绿地gic壹期,1,60,02:05,02:21,,四川省成都市武侯区绿地gic,104.079936,30.618148,,成都武侯区绿地GIC壹期,104.079724,30.617409,7
2018/4/27,1,娇子立交,1,61,02:08,02:36,,四川省成都市锦江区娇子立交,104.127099,30.600289,,成都锦江区娇子立交,104.12705,30.59987,7
2018/4/27,1,旅游职中教师公寓,1,62,02:30,02:53,,四川省成都市青羊区旅游职中教师公寓,104.02219,30.659561,,成都青羊区旅游职中教师公寓,104.02219,30.65956,7
2018/4/27,1,成都市春熙路亚朵轻居酒店,1,63,02:30,02:54,,四川省成都市锦江区亚朵酒店,104.08225,30.65887,,成都锦江区亚朵轻居酒店(春熙路店),104.0817,30.65864,7
2018/4/27,2,成都周末度假公寓春熙一店,1,63,02:32,02:54,,四川省成都市锦江区春熙一店,104.080221,30.651228,,成都锦江区周末度假公寓(春熙一店),104.08636,30.66114,7
